X,Y,OBJECTID,Watershed,Waterbody,Latitude,Longitude,Collection,SampleDept,FTS42,FTS42Flag,FTS62,FTS62Flag,FTS82,FTS82Flag,FOSA,FOSAFlag,NEtFOSAA,NMeFOSAA,PFBA,PFBAFlag,PFBS,PFBSFlag,PFDA,PFDAFlag,PFDoA,PFDoAFlag,PFDS,PFDSFlag,PFHpA,PFHpAFlag,PFHpS,PFHpSFlag,PFHxA,PFHxAFlag,PFHxS,PFHxSFlag,PFNA,PFNAFlag,PFNS,PFNSFlag,PFOA,PFOAFlag,PFOS,PFOSFlag,PFPeA,PFPeAFlag,PFPeS,PFPeSFlag,PFTeA,PFTeAFlag,PFTriA,PFTriAFlag,PFUnA,PFUnAFlag,PF3ONS9Cl,ADONA,ADONAFlag,GenX,GenXFlag,FTCA53,NEtFOSAAFlag,NMeFOSAAFlag,PF3OUdS11Cl,PF3OUdS11ClFlag,PF3ONS9ClFlag,FTCA53Flag
-83.992,43.2919999997003,1299,Flint,Misteguay Creek,43.292,-83.992,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,1.89,J,2.29,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-84.0017000003547,43.3220000000001,1300,Shiawassee,Spaulding Drain,43.322,-84.0017,2021/06/01 00:00:00+00, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,4.15,J,7.79, ,1.05,K,1.05,K,1.05,K,1.05,K,1.05,K,9.12,Q,2.14,"J, Q",1.05,K,1.05,K,2.61,J,6.58, ,2.52,J,1.05,K,1.05,K,1.05,K,1.05,K,1.05,1.05,K,1.05,K, ,K,K,1.05,K,K,Not Measured
-83.6156216404264,42.8023723198268,1301,Shiawassee,Bush Lake,42.80237232,-83.61562164,2021/05/27 00:00:00+00, ,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,4.2, ,1.82,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,K,2.79,"J, Q",1.03,K,1.03,K,1.03,K,2.35,J,1.14,J,2.58,J,1.03,K,1.03,K,1.03,K,1.03,K,1.03,1.03,K,1.03,K, ,K,K,1.03,K,K,Not Measured
-83.6094759802323,42.7995111896897,1302,Shiawassee,Rice Lake,42.79951119,-83.60947598,2021/05/27 00:00:00+00, ,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,3.36,J,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,K,1.04,1.04,K,1.04,K, ,K,K,1.04,K,K,Not Measured
-83.9884868101182,43.3362760396076,1303,Shiawassee,Birch Run,43.33627604,-83.98848681,2021/06/01 00:00:00+00, ,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,3.33,J,2.72,J,1.01,K,1.01,K,1.01,K,1.01,K,1.01,K,1.29,"J, Q",1.1,J,1.01,K,1.01,K,2.12,J,2.23,"J, Q",1.31,J,1.01,K,1.01,K,1.01,K,1.01,K,1.01,1.01,K,1.01,K, ,K,K,1.01,K,K,Not Measured
-84.3813299999795,44.6699299998696,1304,Au Sable,Au Sable River,44.66993,-84.38133,2019/05/08 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,2.1,B,0.19,K,0.29,K,0.52,K,0.3,K,0.24,K,0.18,K,0.55,K,0.72,J B,0.26,K,0.15,K,0.8,K,0.51,K,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3813299999795,44.6699299998696,1305,Au Sable,Au Sable River,44.66993,-84.38133,2019/07/10 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,1,J,0.26,J,0.29,K,0.51,K,0.3,K,0.41,J,0.18,K,0.57,J,0.87,J B,0.25,K,0.15,K,0.79,K,0.5,K,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3813299999795,44.6699299998696,1306,Au Sable,Au Sable River,44.66993,-84.38133,2019/09/18 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.54,J,1.5,2.5,1.6, ,0.28,J,0.25,K,0.44,K,0.26,K,0.38,J,0.15,K,0.56,J,0.65,J B,0.22,J,0.13,K,0.68,K,0.72,J,0.57,J,0.24,K,0.23,K,1,K,0.88,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3813299999795,44.6699299998696,1307,Au Sable,Au Sable River,44.66993,-84.38133,2019/11/14 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.4,J,1.8,2.9,1.9,B,0.19,K,0.29,K,0.52,K,0.3,K,0.3,J,0.18,K,0.55,K,0.78,J B,0.25,K,0.15,K,0.82,J,0.51,J,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.4341699997457,44.4361150003071,1308,Au Sable,Au Sable River,44.436115,-83.43417,2001/03/07 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,0,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,1.16, ,6.34, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-90.0170700001804,46.4498100001314,1309,Black-Presque Isle,Black River,46.44981,-90.01707,2019/05/08 00:00:00+00, ,5,K,1.9,K,1.9,K,0.33,K,1.8,3,2.2, ,0.19,K,0.3,K,0.52,K,0.31,K,0.24,K,0.18,K,0.55,K,0.36,J I B,0.26,K,0.15,K,0.81,K,0.52,K,0.47,K,0.29,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-90.0170700001804,46.4498100001314,1310,Black-Presque Isle,Black River,46.44981,-90.01707,2019/07/15 00:00:00+00, ,4.9,K H,1.9,K H,1.9,K H,0.33,K H,1.8,2.9,5.6,H,0.19,K H,0.29,K H,0.51,K H,0.3,K H,0.23,K H,0.18,K H,0.54,K H,0.21,J H B,0.52,J H,0.15,K H,0.79,K H,0.51,K H,0.7,J H,0.28,K H,0.27,K H,1.2,K H,1,K H, , ,Not Measured, ,Not Measured, ,K H,K H, ,Not Measured,Not Measured,Not Measured
-90.0170700001804,46.4498100001314,1311,Black-Presque Isle,Black River,46.44981,-90.01707,2019/09/04 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.62,J B,1.8,2.9,3.2, ,0.19,K,0.29,K,0.52,K,0.3,K,0.3,J,0.18,K,0.55,K,0.25,J B,0.38,J,0.15,K,0.81,K,0.51,K,0.46,K,0.28,K,0.28,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-90.0170700001804,46.4498100001314,1312,Black-Presque Isle,Black River,46.44981,-90.01707,2019/11/05 00:00:00+00, ,5,K,1.9,K,1.9,K,0.34,K,1.8,3,2.1, ,0.19,K,0.3,K,0.53,K,0.31,K,0.29,J,0.18,K,0.56,K,0.32,J B,0.32,J,0.16,K,0.83,K,0.52,K,0.48,K,0.29,K,0.28,K,1.3,K*,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-82.4202900001833,42.9735639999787,1313,Black-St. Clair Co,Black River,42.973564,-82.42029,2001/03/19 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,0,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,9.51, ,2.78, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.4780000003997,43.0390000003498,1314,Black-St. Clair Co,Howe Drain,43.039,-82.478,2020/05/28 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.75,J,1.8,2.9,23, ,3.5, ,1.2,J,0.52,K,0.3,K,26, ,3, ,49, ,1.9,B,2.3, ,0.15,K,82, ,280, ,48, ,0.28,K,0.27,K,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-82.4780000003997,43.0390000003498,1315,Black-St. Clair Co,Howe Drain,43.039,-82.478,2020/07/07 00:00:00+00, ,4.3,K,1.7,K,1.7,K,0.79,J B,1.6,2.6,54,B,6, ,4.6, ,0.46,K,0.27,K,81, ,2.2, ,140, ,2.3,B,6.3, ,0.13,K,190, ,300, ,120, ,0.25,K,0.24,K,1.1,K,0.92,K,0.2,0.15,K,1.3,K, ,K,K,0.27,K,K,Not Measured
-82.4780000003997,43.0390000003498,1316,Black-St. Clair Co,Howe Drain,43.039,-82.478,2020/11/11 00:00:00+00, ,0.23,K,2.4,K,0.45,K,0.95,K,1.3,1.2,33, ,22, ,4.7, ,0.53,K,0.31,K,22, ,0.18,K,80, ,1.1,J,13, ,0.36,K,39, ,21, ,56, ,0.29,K,0.71,K,1.3,K,1.1,K,0.23,0.39,K,1.5,K, ,K,K,0.31,K,K,Not Measured
-82.5424300002443,43.1520399998462,1317,Black-St. Clair Co,Burtch Creek,43.15204,-82.54243,2019/05/21 00:00:00+00, ,5,K,2.3,J,1.9,K,0.34,K,1.8,3,4.2, ,1.1,J,0.3,K,0.53,K,0.31,K,2.6, ,0.43,J,2, ,0.59,J B,0.28,J I,0.15,K,19, ,31,I,0.47,K,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-82.5424300002443,43.1520399998462,1318,Black-St. Clair Co,Burtch Creek,43.15204,-82.54243,2019/07/16 00:00:00+00, ,4.8,K,1.9,K,1.9,K,0.32,K,1.8,2.9,1.1,J,0.24,J,0.29,K,0.51,K,0.3,K,0.57,J,0.18,J,0.54,K,0.39,J B,0.27,J,0.15,K,5.9, ,29, ,0.46,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-82.5424300002443,43.1520399998462,1319,Black-St. Clair Co,Burtch Creek,43.15204,-82.54243,2019/09/10 00:00:00+00, ,5,K,1.9,K,1.9,K,0.34,K,1.8,3,0.8,J,0.19,K,0.3,K,0.53,K,0.31,K,0.24,K,0.18,K,0.56,K,0.3,J B,0.26,K,0.15,K,1.1,J,6.4, ,0.47,K,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-82.5424300002443,43.1520399998462,1320,Black-St. Clair Co,Burtch Creek,43.15204,-82.54243,2019/11/14 00:00:00+00, ,4.7,K,1.8,K,1.8,K,1,J,1.7,2.8,1.6,J,1.3,J,0.28,K,0.5,K,0.29,K,2, ,0.75,J,1.1,J,0.67,J B,0.3,J,0.15,K,20, ,55, ,0.76,J,0.27,K,0.26,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.5728699995508,44.647820000093,1321,Boardman,Boardman River,44.64782,-85.57287,2019/05/15 00:00:00+00, ,5,K,170, ,1.9,K,0.34,K,1.8,3,0.82,J,0.19,J,0.3,K,0.53,K,0.31,K,0.28,J I,0.18,K,0.56,K,0.41,J B,0.26,K,0.15,K,0.82,K,0.52,K,0.47,K,0.29,K,0.28,K,1.2,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.5728699995508,44.647820000093,1322,Boardman,Boardman River,44.64782,-85.57287,2019/07/24 00:00:00+00, ,5.1,K,1.9,K,1.9,K,0.34,K,1.8,3,1.6,J,0.28,J,0.3,K,0.53,K,0.31,K,0.38,J,0.18,K,0.56,K,0.43,J B,0.26,K,0.16,K,1.1,J,0.53,K,0.48,K,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.5728699995508,44.647820000093,1323,Boardman,Boardman River,44.64782,-85.57287,2019/09/26 00:00:00+00, ,4.8,K,1.9,K,1.9,K,0.53,J,1.8,2.9,1.6,J,0.28,J,0.29,K,0.51,K,0.3,K,0.3,J,0.18,K,0.54,K,0.4,J B,0.25,K,0.15,K,0.79,K,0.5,K,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-85.5728699995508,44.647820000093,1324,Boardman,Boardman River,44.64782,-85.57287,2019/11/05 00:00:00+00, ,5.2,K,2,K,2,K,0.5,J B,1.9,3.1,1.4,J,0.2,J,0.31,K,0.54,K,0.32,K,0.36,J,0.19,K,0.57,K,0.4,J B,0.27,K,0.16,K,0.84,K,0.53,K,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.9547259997051,43.3650030000884,1325,Cass,Cass River,43.365003,-83.954726,2001/03/10 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,0,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,15.83, ,1.5, ,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured,0,Not Measured, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-84.7680589996231,43.6236150001322,1326,Chippewa,Chippewa River,43.623615,-84.768059,2020/07/09 00:00:00+00, ,4.8,K,1.8,K,1.8,K,0.66,J,1.8,2.9,3.1, ,1.1,J,0.29,K,0.51,K,0.3,K,0.64,J,0.18,K,0.86,J,0.45,J B,0.36,J,0.15,K,1,J,0.5,K,1.2,J,0.28,K,0.57,J,1.2,K,1,K,0.22,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-84.7680589996231,43.6236150001322,1327,Chippewa,Chippewa River,43.623615,-84.768059,2020/09/15 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,2.6,J,0.78,J,0.29,K,0.51,K,0.3,K,0.38,J,0.18,K,0.81,J,0.56,J,0.25,K,0.34,K,0.93,J,0.63,J,1.1,J,0.28,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-84.7680589996231,43.6236150001322,1328,Chippewa,Chippewa River,43.623615,-84.768059,2020/11/04 00:00:00+00, ,0.2,K,2.1,K,0.38,K,0.81,K,1.1,0.99,2,K,0.89,J,0.26,K,0.45,K,0.26,K,0.41,J,0.16,K,0.48,K,0.52,J,0.22,K,0.31,K,0.7,K,0.45,K,0.4,K,0.25,K,0.6,K,1.1,K,0.91,K,0.2,0.33,K,1.2,K, ,K,K,0.26,K,K,Not Measured
-84.629779999947,43.6230399996963,1329,Chippewa,Chippewa River,43.62304,-84.62978,2019/05/02 00:00:00+00, ,5.1,K,2,K,2,K,0.34,K,1.9,3,4.3, ,0.9,J,0.3,K,0.54,K,0.31,K,0.69,J,0.19,K,0.99,J I,0.74,J B,0.27,K,0.16,K,1.1,J,1.3,J I,1.2,J,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.629779999947,43.6230399996963,1330,Chippewa,Chippewa River,43.62304,-84.62978,2019/07/02 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.28,K,1.5,2.5,3.6, ,0.77,J,0.25,K,0.44,K,0.26,K,0.71,J,0.15,K,1,J,0.41,J B,0.4,J,0.13,K,1,J,0.43,K,0.39,K,0.24,K,0.23,K,1,K,0.89,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.629779999947,43.6230399996963,1331,Chippewa,Chippewa River,43.62304,-84.62978,2019/09/11 00:00:00+00, ,4.8,K,1.8,K,1.8,K,0.31,K,1.8,2.8,2.8,B,0.92,J,0.3,J,0.49,K,0.29,K,0.62,J,0.18,K,0.52,K,0.24,J B,0.24,K,0.14,K,0.76,K,0.48,K,0.44,K,0.28,K,0.27,K,1.2,K,0.98,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.629779999947,43.6230399996963,1332,Chippewa,Chippewa River,43.62304,-84.62978,2019/11/05 00:00:00+00, ,5.2,K,2,K,2,K,0.74,J B,1.9,3.1,3.5, ,0.99,J,0.31,K,0.55,K,0.32,K,0.58,J,0.19,K,0.94,J,0.55,J B,0.27,K,0.16,K,1.1,J,0.67,J,0.49,K,0.3,K,0.29,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3697999997701,43.5947999996204,1333,Chippewa,Chippewa River,43.5948,-84.3698,2019/05/02 00:00:00+00, ,5.1,K,2,K,2,K,0.35,K,1.9,3.1,6.1, ,0.9,J,0.31,K,0.54,K,0.32,K,1.1,J,0.19,K,1.2,J,0.64,J B,0.51,J I,0.16,K,1.4,J,1.2,J I,0.93,J,0.3,K,0.31,J,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3697999997701,43.5947999996204,1334,Chippewa,Chippewa River,43.5948,-84.3698,2019/07/02 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.29,K,1.6,2.5,4, ,0.82,J,0.25,K,0.45,K,0.26,K,0.67,J,0.16,K,1.2,J,0.48,J B,0.38,J I,0.13,K,1.1,J,1.3,J I,0.4,K,0.24,K,0.24,K,1.1,K,0.9,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3697999997701,43.5947999996204,1335,Chippewa,Chippewa River,43.5948,-84.3698,2019/09/11 00:00:00+00, ,4.7,K,1.8,K,1.8,K,0.56,J B,1.7,2.8,2.9,B,0.83,J,0.28,K,0.5,K,0.29,K,0.5,J,0.17,K,0.99,J,0.5,J B,0.27,J,0.14,K,1,J,0.55,J,0.78,J,0.27,K,0.26,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-84.3697999997701,43.5947999996204,1336,Chippewa,Chippewa River,43.5948,-84.3698,2019/11/05 00:00:00+00, ,4.9,KH,1.9,KH,1.9,KH,0.45,J H,1.8,2.9,4,H,1.2,J H,0.29,KH,0.51,KH,0.3,KH,0.73,J H,0.18,KH,0.9,J H,0.67,J H B,0.28,J H,0.15,KH,1.1,J H,0.62,J H,0.46,KH,0.28,KH,0.27,KH,1.2,KH,1,KH, , ,Not Measured, ,Not Measured, ,KH,KH, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1337,Detroit,Detroit River,42.05417,-83.152504,2017/05/25 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.6,K,0,0,1.3,J,0.9,K,0.4,K,0.5,K,1.1,K,0.8,K,0.7,K,0.9,J,0.8,J,0.6,K,0,Not Measured,1.4,J,1.6,J,0.9,K,0,Not Measured,0.7,J B,0.5,K,0.7,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1338,Detroit,Detroit River,42.05417,-83.152504,2017/07/10 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,7.1,J B,0,0,1.8,J B,0.9,K,0.4,K,0.6,K,1.2,K,0.8,K,0.7,K,1.1,J,0.9,J,0.6,K,0,Not Measured,1.1,J,1.8,J,1,K,0,Not Measured,1.1,J * B,0.5,K,0.7,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1339,Detroit,Detroit River,42.05417,-83.152504,2017/09/13 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,1.4,J B,0,0,1.2,J,0.9,K,0.4,K,0.6,K,1.2,K,0.8,K*,0.7,K,1,J,1,J,1.1,J,0,Not Measured,1.4,J,1.8,J,0.9,K,0,Not Measured,0.2,J B,0.5,K*,0.7,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1340,Detroit,Detroit River,42.05417,-83.152504,2017/11/08 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.3,J,0,0,3, ,0.3,J,0.3,K,0.5,K,0.3,K,0.5,J,0.2,K,1,J,0.7,J B,0.3,J,0,Not Measured,1.6,J,1.7, ,0.6,J,0,Not Measured,0.3,K,1.1,K,1,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1341,Detroit,Detroit River,42.05417,-83.152504,2019/05/23 00:00:00+00, ,4.2,K,1.6,K,1.6,K,0.29,K,1.6,2.5,1.4,J,0.16,K,0.25,K,0.45,K,0.26,K,0.5,J,0.16,K,0.82,J,0.69,J B,0.28,J,0.13,K,1.3,J,3.1,G,0.4,K,0.24,K,0.24,K,1.1,K,0.9,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1342,Detroit,Detroit River,42.05417,-83.152504,2019/07/25 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.33,K,1.8,2.9,0.33,K,0.19,K,0.29,K,0.51,K,0.3,K,0.71,J,0.18,K,0.54,K,0.8,J B,0.27,J,0.15,K,1.6,J,1.6,J,0.46,K,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1343,Detroit,Detroit River,42.05417,-83.152504,2019/09/12 00:00:00+00, ,4.9,K,1.9,K*,1.9,K,0.33,K,1.8,2.9,1.5,J,0.33,J,0.29,K,0.52,K,0.3,K,0.57,J,0.18,K,1.1,J,0.83,J B,0.31,J,0.15,K,1.4,J,6.2,I,0.8,J,0.28,K,0.27,K,1.2,K,1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1344,Detroit,Detroit River,42.05417,-83.152504,2019/11/05 00:00:00+00, ,5,K,1.9,K,1.9,K,0.73,J B,1.8,3,2, ,0.52,J,0.3,K,0.53,K,0.31,K,0.55,J,0.18,K,1,J,0.65,J B,0.31,J,0.15,K,1.6,J,1.6,J,0.47,K,0.29,K,0.28,K,1.3,K,1.1,K, , ,Not Measured, ,Not Measured, ,K,K, ,Not Measured,Not Measured,Not Measured
-83.1525039995599,42.0541700004452,1345,Detroit,Detroit River,42.05417,-83.152504,2020/05/20 00:00:00+00, ,4.5,K,13,J,1.7,K,0.78,J B,1.7,2.7,1.7,B,0.45,J,0.27,K,0.48,K,0.28,K,0.6,J,0.17,K,1,J,0.82,J B,0.3,J,0.14,K,1.6,J,1.6,J,1.1,J,0.26,K,0.25,K,1.1,K,0.96,K,0.21,0.16,K,1.3,K, ,K,K,0.28,K,K,Not Measured
-83.1525039995599,42.0541700004452,1346,Detroit,Detroit River,42.05417,-83.152504,2020/06/17 00:00:00+00, ,5,K,1.9,K,1.9,K,0.53,J B,1.8,3,1.4,J,0.39,J,0.3,K,0.53,K,0.31,K,0.64,J,0.18,K,1,J,0.78,J B,0.26,K,0.16,K,1.5,J,1.6,J,1.1,J,0.29,K,0.28,K,1.3,K,1.1,K,0.23,0.17,K,1.5,K, ,K,K,0.31,K,K,Not Measured
-83.1525039995599,42.0541700004452,1347,Detroit,Detroit River,42.05417,-83.152504,2020/06/30 00:00:00+00, ,4.1,K,1.6,K,1.6,K,0.38,J B,1.5,2.4,1.3,J,0.3,J,0.24,K,0.43,K,0.25,K,0.56,J,0.15,K,0.92,J,0.64,J B,0.23,J,0.13,K,1.2,J,1.5,J,0.87,J,0.24,K,0.23,K,1,K,0.86,K,0.19,0.14,K,1.2,K, ,K,K,0.25,K,K,Not Measured
-83.1525039995599,42.0541700004452,1348,Detroit,Detroit River,42.05417,-83.152504,2020/08/27 00:00:00+00, ,4.9,K,1.9,K,1.9,K,0.5,J,1.8,2.9,2.1,B,0.47,J,0.29,K,0.52,K,0.3,K,0.7,J,0.18,K,1.2,J,0.76,J B,0.36,J,0.15,K,1.7,J,1.9, ,1.1,J,0.28,K,0.46,J,1.2,K,1,K,0.23,0.17,K,1.4,K, ,K,K,0.3,K,K,Not Measured
-83.1525039995599,42.0541700004452,1349,Detroit,Detroit River,42.05417,-83.152504,2020/09/16 00:00:00+00, ,0.23,K,2.4,K,0.44,K,0.94,K,1.2,1.1,2.3,K,0.38,J,0.3,K,0.53,K,0.31,K,0.68,J,0.18,K,1,J,0.75,J,0.29,J,0.35,K,1.5,J,8.7,G K,1,J,0.29,K,1,J,1.2,K,1.1,K,0.23,0.38,K,1.4,K, ,K,K,0.31,K,K,Not Measured
-83.1525039995599,42.0541700004452,1350,Detroit,Detroit River,42.05417,-83.152504,2020/10/08 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.88,K,1.2,1.1,2.2,K,0.3,J,0.28,K,0.5,K,0.29,K,0.55,J,0.17,K,0.87,J,0.79,J,0.26,J,0.33,K,1.3,J,1.4,J,0.93,J,0.27,K,0.66,K,1.2,K,0.99,K,0.22,0.36,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-83.1525039995599,42.0541700004452,1351,Detroit,Detroit River,42.05417,-83.152504,2020/11/11 00:00:00+00, ,0.22,K,2.3,K,0.42,K,0.9,K,1.2,1.1,2.2,K,0.27,J,0.29,K,0.51,K,0.29,K,0.6,J,0.18,K,0.87,J,0.8,J,0.25,K,0.34,K,1.1,J,1.5,J,0.93,J,0.28,K,0.67,K,1.2,K,1,K,0.22,0.37,K,1.4,K, ,K,K,0.29,K,K,Not Measured
-82.92722599978,42.3524479995756,1352,Detroit,Detroit River,42.352448,-82.927226,2017/05/25 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,0.6,K,0,0,1.3,J,0.9,K,0.4,K,0.6,K,1.2,K,0.8,K,0.7,K,0.9,J,0.8,K,0.6,K,0,Not Measured,1.5,J,2.2, ,0.9,K,0,Not Measured,0.2,K,0.5,K,0.7,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
-82.92722599978,42.3524479995756,1353,Detroit,Detroit River,42.352448,-82.927226,2017/07/10 00:00:00+00, ,0,Not Measured,0,Not Measured,0,Not Measured,7.2,J B,0,0,1.7,J B,0.9,K,0.4,K,0.6,K,1.2,K,0.8,K,0.7,K,1,J,0.8,K,0.6,K,0,Not Measured,1.6,J,1.8,J,1,K,0,Not Measured,0.9,J * B,0.5,K,0.7,K, , ,Not Measured, ,Not Measured, ,Not Measured,Not Measured, ,Not Measured,Not Measured,Not Measured
